login_id,account_id,timestamp,ip_address,device_id,user_agent,success
LOG-419aa0e743,ACC-10126,2026-03-11T08:23:07,172.27.54.103,dev-3715afa1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mk-MK) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.19.7",True
LOG-0f2f297354,ACC-10126,2026-05-08T06:43:31,172.23.130.240,dev-e3ac2190,Opera/9.13.(Windows NT 10.0; mt-MT) Presto/2.9.169 Version/12.00,True
LOG-822f4afcb9,ACC-10126,2026-02-25T08:50:07,172.30.93.119,dev-4ce62cff,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2; rv:1.9.3.20) Gecko/3101-01-01 06:47:23 Firefox/3.6.7,True
LOG-bd09d8a973,ACC-10126,2026-02-07T13:46:07,172.24.125.187,dev-aad864f7,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/40.0.895.0 Safari/536.1",True
LOG-2ab23c5463,ACC-10126,2026-03-29T12:09:44,172.19.240.17,dev-363f0824,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tl-PH) AppleWebKit/532.13.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.13.3",True
LOG-66c308592e,ACC-10126,2026-05-09T01:07:49,10.125.28.214,dev-7013e88b,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/26.0.872.0 Safari/536.0",True
LOG-7a01eb18f8,ACC-10126,2026-04-24T10:25:45,10.202.33.2,dev-8bdde446,Opera/9.70.(Windows NT 6.0; ta-IN) Presto/2.9.168 Version/10.00,True
LOG-fd2e8fcd86,ACC-10129,2026-05-04T00:38:10,172.17.106.221,dev-09008c29,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/9.4s2031.0 Mobile/84G907 Safari/532.1",True
LOG-418ca633e8,ACC-10129,2026-05-25T01:32:59,192.168.66.30,dev-6f5107eb,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ik-CA) AppleWebKit/533.42.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.42.5",True
LOG-6c94f45025,ACC-10129,2026-04-16T16:51:18,192.168.143.85,dev-47c3cd4a,Mozilla/5.0 (Android 1.5; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,True
LOG-526b8abfda,ACC-10129,2026-03-15T03:21:38,192.168.242.144,dev-c970092f,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/58.0.869.0 Safari/534.2",True
LOG-56467cc602,ACC-10129,2026-03-12T22:24:22,192.168.227.237,dev-3c1dd1cd,Opera/8.79.(Windows NT 5.0; kn-IN) Presto/2.9.178 Version/12.00,True
LOG-df546c20a8,ACC-10129,2026-01-16T02:44:56,192.168.20.95,dev-c90d404d,Opera/8.51.(X11; Linux i686; nso-ZA) Presto/2.9.171 Version/12.00,True
LOG-6fb181a63e,ACC-10129,2026-03-15T01:49:09,172.25.174.20,dev-187c14ab,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),True
LOG-da3dafc27e,ACC-10129,2026-02-13T06:47:08,10.107.145.243,dev-037e1651,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; sat-IN) AppleWebKit/533.36.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.36.5",True
LOG-600f2fc725,ACC-10129,2026-03-10T12:37:26,10.14.67.80,dev-c62a44b9,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),True
LOG-426a6cf41a,ACC-10129,2026-03-08T23:58:01,10.198.32.122,dev-6e78ed66,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/30.0.890.0 Mobile/07W066 Safari/535.0",True
LOG-fd808a2ced,ACC-10129,2026-04-04T14:47:45,192.168.223.145,dev-00a30486,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),True
LOG-87e3aade8a,ACC-10144,2026-03-27T19:13:05,10.193.43.85,dev-1d8c8354,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; km-KH) AppleWebKit/532.36.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.36.4",True
LOG-21671df8f7,ACC-10144,2026-03-22T01:00:32,10.105.83.136,dev-751ea4dc,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),True
LOG-43ff94b854,ACC-10144,2026-02-28T22:45:08,192.168.35.58,dev-3ce32ef8,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.16.7 (KHTML, like Gecko) Version/4.0 Safari/532.16.7",False
LOG-cf9f31524d,ACC-10144,2026-04-12T14:49:49,172.19.55.180,dev-ea5dea13,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.11.2 (KHTML, like Gecko) Version/4.0 Safari/533.11.2",True
LOG-e9c3f7ee95,ACC-10148,2026-01-02T17:36:58,10.131.195.240,dev-bb3c8b8e,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/12.4t3826.0 Mobile/08F654 Safari/535.1",True
LOG-64db50956b,ACC-10148,2026-04-23T20:00:54,172.29.128.156,dev-7163223a,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),True
LOG-d0e033e3ae,ACC-10148,2026-04-03T06:55:18,172.17.111.3,dev-746ff5d0,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),True
LOG-77ce847b60,ACC-10148,2026-01-31T02:18:53,10.174.49.180,dev-b28d3f48,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.1),True
LOG-cdc56521c6,ACC-10148,2026-01-18T09:00:23,10.145.209.143,dev-49ce6488,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nl-NL) AppleWebKit/534.43.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.43.4",True
LOG-5635302361,ACC-10148,2026-04-08T01:47:32,10.133.143.188,dev-151bf646,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.6.1 (KHTML, like Gecko) Version/4.1 Safari/534.6.1",True
LOG-dfae7e37a2,ACC-10152,2026-05-29T19:08:22,192.168.52.185,dev-84afa2bb,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/21.0.819.0 Safari/534.0",True
LOG-e2bff31d87,ACC-10152,2026-03-11T12:13:48,10.195.22.54,dev-682c9c79,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.50.4 (KHTML, like Gecko) Version/4.0.1 Safari/535.50.4",True
LOG-1b4efd486b,ACC-10152,2026-05-17T10:07:20,192.168.180.17,dev-81ad884f,Opera/8.35.(Windows NT 10.0; de-LI) Presto/2.9.180 Version/11.00,True
LOG-5b6e5f66fd,ACC-10152,2026-01-21T05:09:08,10.23.223.108,dev-bd90e9c8,Opera/8.42.(X11; Linux x86_64; so-KE) Presto/2.9.179 Version/11.00,True
LOG-5e8ae891c8,ACC-10157,2026-03-04T06:44:56,192.168.24.27,dev-89d6dc9c,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/35.0.852.0 Mobile/33L195 Safari/532.2",True
LOG-e56d640ffa,ACC-10157,2026-05-08T06:25:52,172.25.181.251,dev-3234c2a5,"Mozilla/5.0 (Linux; Android 4.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/20.0.896.0 Safari/532.1",False
LOG-1cf8723295,ACC-10157,2026-03-01T04:33:31,10.143.67.244,dev-d47397df,Mozilla/5.0 (Windows NT 11.0; nl-BE; rv:1.9.1.20) Gecko/8249-04-20 12:44:02 Firefox/3.6.19,True
LOG-b5b1823423,ACC-10157,2026-03-09T21:47:47,172.26.232.177,dev-59af76bf,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),True
LOG-cabab80d7b,ACC-10157,2026-03-27T20:50:54,192.168.184.66,dev-7c980432,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_4 rv:5.0; crh-UA) AppleWebKit/533.31.4 (KHTML, like Gecko) Version/4.0.1 Safari/533.31.4",True
LOG-34e3c4bafa,ACC-10157,2026-03-27T12:42:30,172.30.150.222,dev-0e1c63f4,Mozilla/5.0 (Android 6.0.1; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,False
LOG-c56afb38b4,ACC-10164,2026-05-16T04:07:37,192.168.194.228,dev-d8929eb5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7 rv:2.0; af-ZA) AppleWebKit/531.17.7 (KHTML, like Gecko) Version/4.1 Safari/531.17.7",True
LOG-92915438fe,ACC-10164,2026-03-18T07:49:25,192.168.73.57,dev-0cccaea0,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),True
LOG-141e2763ce,ACC-10164,2026-03-29T13:16:49,172.17.114.210,dev-719aeb27,Mozilla/5.0 (Android 5.1; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,False
LOG-03b2f32a47,ACC-10164,2026-03-30T02:18:19,192.168.11.38,dev-abb869c2,Mozilla/5.0 (Windows NT 4.0; tig-ER; rv:1.9.0.20) Gecko/3163-04-21 22:41:13 Firefox/3.8,True
LOG-d2575320a2,ACC-10164,2026-05-19T09:07:01,172.21.94.220,dev-428a4d52,Opera/8.54.(X11; Linux x86_64; li-BE) Presto/2.9.190 Version/10.00,True
LOG-f97bf5c9b7,ACC-10164,2026-03-30T06:58:38,172.28.176.195,dev-d7a7fc40,Mozilla/5.0 (Windows NT 4.0; ne-NP; rv:1.9.2.20) Gecko/2157-02-26 10:46:29 Firefox/3.6.18,True
LOG-a72730cc5a,ACC-10164,2026-03-04T22:17:52,10.233.120.41,dev-91017022,Opera/9.50.(Windows NT 10.0; bo-IN) Presto/2.9.175 Version/10.00,True
LOG-991f3574cc,ACC-10164,2026-05-19T03:41:21,192.168.101.0,dev-774f278b,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.9j0214.0 Mobile/19I600 Safari/531.1",True
LOG-e2278a8dd7,ACC-10164,2026-05-20T11:52:07,10.13.147.52,dev-1b607dc0,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4; rv:1.9.6.20) Gecko/9937-02-08 03:44:41 Firefox/3.6.1,True
LOG-ac9a635525,ACC-10164,2026-01-18T16:58:55,192.168.78.142,dev-effe7e3f,Opera/9.99.(X11; Linux x86_64; sk-SK) Presto/2.9.181 Version/10.00,True
LOG-18d3bde4ec,ACC-10164,2026-03-29T06:20:54,10.123.156.49,dev-7b7fa29d,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),True
LOG-06e339ce51,ACC-10164,2026-01-17T13:33:26,192.168.17.22,dev-9d456086,Opera/9.69.(Windows NT 5.0; lt-LT) Presto/2.9.175 Version/10.00,True
LOG-cb522d2b4e,ACC-10165,2026-01-01T16:27:52,192.168.128.70,dev-807b3c80,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/18.9b2600.0 Mobile/52A905 Safari/532.1",True
LOG-8a34e0b5f0,ACC-10165,2026-02-19T03:34:57,10.44.233.163,dev-836612da,Mozilla/5.0 (Windows CE; bo-CN; rv:1.9.1.20) Gecko/7609-03-26 02:16:47 Firefox/3.8,False
LOG-b4972a8dd0,ACC-10165,2026-04-07T15:06:45,192.168.71.135,dev-96fefd63,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/53.0.891.0 Safari/534.0",True
LOG-b63e594432,ACC-10165,2026-04-16T12:53:56,172.18.29.162,dev-492435a6,Opera/8.38.(X11; Linux x86_64; nds-NL) Presto/2.9.160 Version/10.00,True
LOG-c9826782f4,ACC-10165,2026-04-29T01:24:37,192.168.116.203,dev-02b2735d,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9875-02-14 15:29:23 Firefox/3.6.18,True
LOG-4a87bfc2ba,ACC-10165,2026-02-16T04:35:36,10.131.215.142,dev-fcc8bc6a,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/35.0.876.0 Safari/535.2",True
LOG-801e152c70,ACC-10173,2026-03-05T06:39:46,192.168.114.36,dev-229ef0be,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; cmn-TW) AppleWebKit/534.30.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.30.6",True
LOG-c7d74f784f,ACC-10173,2026-01-14T18:31:47,172.26.252.16,dev-63c9e235,Opera/9.95.(X11; Linux i686; ka-GE) Presto/2.9.176 Version/12.00,True
LOG-4a94fabaec,ACC-10173,2026-04-14T10:46:27,172.23.77.240,dev-25e927a0,Mozilla/5.0 (Windows NT 6.1; ti-ET; rv:1.9.1.20) Gecko/8129-10-23 10:57:38 Firefox/3.8,True
LOG-4a0e4e7f1f,ACC-10173,2026-04-25T16:05:49,10.125.104.166,dev-8607eed6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ca-IT) AppleWebKit/535.2.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.2.6",True
LOG-c459e28a0e,ACC-10175,2026-03-05T13:49:58,10.69.97.19,dev-45da72e2,Opera/8.75.(X11; Linux x86_64; tk-TM) Presto/2.9.174 Version/10.00,True
LOG-96e095d8e2,ACC-10175,2026-05-09T04:35:26,192.168.72.114,dev-c859bdc4,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),True
LOG-6d1d3a5a8e,ACC-10175,2026-02-12T06:08:39,192.168.88.56,dev-f356fc8c,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/58.0.811.0 Safari/532.2",True
LOG-810eddbcc1,ACC-10175,2026-04-23T18:34:28,192.168.13.199,dev-deae1e46,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),True
LOG-1f6e60a9fc,ACC-10175,2026-05-04T12:35:37,10.121.44.100,dev-7ed92b05,Mozilla/5.0 (Windows NT 10.0; wo-SN; rv:1.9.2.20) Gecko/4641-02-28 20:36:52 Firefox/10.0,True
LOG-2b56d27936,ACC-10175,2026-05-28T00:14:16,10.104.90.156,dev-b903d26e,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.15.1 (KHTML, like Gecko) Version/5.1 Safari/531.15.1",True
LOG-51c368fad1,ACC-10175,2026-01-29T23:23:56,10.55.35.117,dev-d44177e4,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.3.5 (KHTML, like Gecko) Version/4.0 Safari/535.3.5",True
LOG-2488c63d82,ACC-10175,2026-02-26T14:30:13,172.18.54.236,dev-4f7641e3,Opera/8.89.(Windows 95; unm-US) Presto/2.9.182 Version/12.00,True
LOG-5bb1befb4f,ACC-10175,2026-04-23T05:21:20,10.245.81.0,dev-78e6ed41,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),True
LOG-b508c6c7f6,ACC-10180,2026-05-08T23:53:16,192.168.80.195,dev-4f676e1c,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),True
LOG-f5e96f6d8d,ACC-10180,2026-02-04T01:25:13,192.168.199.165,dev-42bf5d0f,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),True
LOG-e66ad6728d,ACC-10180,2026-05-17T01:50:51,172.25.138.156,dev-7ccc2ac4,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/15.1g0880.0 Mobile/56O038 Safari/531.2",True
LOG-0cc3f59498,ACC-10180,2026-02-05T02:37:54,10.41.241.59,dev-bf412b8a,Opera/8.40.(Windows 98; Win 9x 4.90; fi-FI) Presto/2.9.185 Version/11.00,True
LOG-cf4237a598,ACC-10180,2026-01-07T10:12:46,192.168.207.100,dev-a66a02ea,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.0),True
LOG-b8c5980627,ACC-10182,2026-03-07T01:03:40,172.20.20.69,dev-2b8bc19f,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1),True
LOG-3843df443f,ACC-10182,2026-01-20T02:00:10,172.19.255.121,dev-77b2fdfc,Opera/9.15.(Windows NT 5.01; es-PR) Presto/2.9.183 Version/11.00,True
LOG-4342c8b922,ACC-10182,2026-04-24T10:27:40,10.186.84.26,dev-72fafda1,Opera/9.28.(X11; Linux i686; gd-GB) Presto/2.9.182 Version/10.00,True
LOG-0a0f1c09a6,ACC-10182,2026-05-31T03:08:41,172.22.127.159,dev-e6fb99c5,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),True
LOG-b2c6ae02fe,ACC-10182,2026-02-16T22:51:19,10.164.93.236,dev-238011b3,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.20.5 (KHTML, like Gecko) Version/4.1 Safari/535.20.5",True
LOG-9752421320,ACC-10182,2026-04-25T07:39:14,10.139.93.40,dev-343e44b7,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0),True
LOG-51c7be0772,ACC-10182,2026-04-11T23:09:12,172.23.192.27,dev-be4a729a,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2772-10-15 18:35:50 Firefox/3.8,True
LOG-52c8d05bf2,ACC-10185,2026-04-15T23:31:42,192.168.115.119,dev-c1ea5202,Opera/9.53.(Windows NT 6.1; sc-IT) Presto/2.9.162 Version/12.00,True
LOG-7901fd7fec,ACC-10185,2026-02-12T09:45:17,192.168.185.13,dev-703d6c3e,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_3 rv:5.0; pt-BR) AppleWebKit/533.37.3 (KHTML, like Gecko) Version/4.0 Safari/533.37.3",True
LOG-b8126384e9,ACC-10185,2026-01-21T15:09:34,172.31.193.128,dev-703baa9e,Opera/9.19.(Windows NT 5.0; sr-ME) Presto/2.9.171 Version/12.00,True
LOG-2cdf18e2a4,ACC-10185,2026-05-19T22:00:25,10.158.0.156,dev-f578e65d,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.883.0 Safari/534.1",True
LOG-212904412a,ACC-10185,2026-01-07T18:27:48,10.114.168.196,dev-a60e3eef,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.22.3 (KHTML, like Gecko) Version/4.0.3 Safari/531.22.3",True
LOG-3e093bed96,ACC-10186,2026-05-22T07:38:31,10.195.4.5,dev-1fd1deae,Opera/9.25.(X11; Linux i686; mhr-RU) Presto/2.9.165 Version/10.00,True
LOG-7d5441e3db,ACC-10186,2026-01-14T14:41:17,10.99.40.235,dev-cf284adf,Opera/8.56.(Windows NT 5.01; kl-GL) Presto/2.9.181 Version/10.00,True
LOG-4b72f063b6,ACC-10186,2026-01-01T15:24:48,192.168.224.174,dev-160ac828,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8; rv:1.9.4.20) Gecko/2890-06-10 08:45:36 Firefox/3.6.12,True
LOG-dd396dab6a,ACC-10186,2026-05-14T20:11:25,192.168.102.163,dev-559ec022,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),True
LOG-e10af84fec,ACC-10186,2026-04-04T14:35:31,10.99.155.180,dev-a10949db,Opera/8.29.(Windows NT 4.0; pt-BR) Presto/2.9.165 Version/11.00,True
LOG-c23e3fd677,ACC-10186,2026-04-14T22:41:52,172.31.196.249,dev-f556320d,Opera/9.76.(X11; Linux x86_64; tcy-IN) Presto/2.9.185 Version/11.00,True
LOG-b28a89c55a,ACC-10186,2026-03-11T16:40:50,172.28.100.81,dev-92510144,Opera/8.54.(X11; Linux x86_64; sw-TZ) Presto/2.9.174 Version/12.00,True
LOG-1d09c1f4e3,ACC-10186,2026-02-28T19:16:52,172.23.162.184,dev-b2d03093,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.0),True
LOG-1a582f72de,ACC-10186,2026-05-03T18:36:12,192.168.129.161,dev-a79caaf9,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/28.0.856.0 Safari/533.0",True
LOG-10463f31f1,ACC-10192,2026-04-05T01:30:12,172.17.203.72,dev-4a799406,Opera/8.14.(X11; Linux x86_64; fr-CH) Presto/2.9.187 Version/10.00,True
LOG-59e1052330,ACC-10192,2026-03-26T15:16:42,10.202.185.71,dev-442a4315,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),True
LOG-e126844e19,ACC-10192,2026-04-29T08:09:58,192.168.169.110,dev-96b43eb5,"Mozilla/5.0 (Windows 95) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/62.0.840.0 Safari/535.0",True
LOG-1d776bb55d,ACC-10192,2026-03-17T05:05:24,10.246.199.232,dev-842fb5bb,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),True
LOG-62bb85501d,ACC-10192,2026-03-30T21:13:26,10.144.73.47,dev-0006c399,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.887.0 Safari/534.1",True
LOG-b58d70b11e,ACC-10192,2026-05-03T17:25:54,10.191.139.156,dev-1c8d1bcc,Opera/9.14.(X11; Linux i686; nn-NO) Presto/2.9.179 Version/11.00,True
LOG-2f89b1d64a,ACC-10192,2026-02-22T08:52:03,172.31.203.105,dev-f6dcfaeb,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2551-10-30 03:51:13 Firefox/3.8,True
LOG-bd69af320e,ACC-10192,2026-01-25T16:50:59,172.31.235.55,dev-0ea2bf9a,Opera/8.70.(X11; Linux x86_64; af-ZA) Presto/2.9.172 Version/10.00,False
LOG-1397624419,ACC-10192,2026-04-21T10:10:29,192.168.164.3,dev-99e62da6,Opera/8.62.(Windows NT 6.1; fil-PH) Presto/2.9.163 Version/12.00,True
LOG-411f3cc945,ACC-10192,2026-01-27T12:08:35,10.196.27.217,dev-8e55246f,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/16.0.806.0 Safari/531.2",True
LOG-9d2911963b,ACC-10192,2026-04-01T09:32:49,192.168.12.89,dev-5a81cef7,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1),True
LOG-4c8c1b273d,ACC-10192,2026-02-03T05:51:21,172.18.181.67,dev-77f19200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.1),True
LOG-b062b79029,ACC-10193,2026-02-24T05:01:50,10.85.160.76,dev-db15418b,Mozilla/5.0 (Android 12.1; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,False
LOG-d611b565cf,ACC-10193,2026-03-25T03:08:20,192.168.170.139,dev-f3873b9f,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; tg-TJ) AppleWebKit/533.14.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.14.5",True
LOG-d963e49dfa,ACC-10193,2026-02-17T21:29:30,172.29.160.9,dev-0a349b92,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.10.4 (KHTML, like Gecko) Version/5.0.1 Safari/531.10.4",True
LOG-080f455e8b,ACC-10193,2026-03-26T07:44:44,192.168.110.249,dev-28261309,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/28.0.842.0 Safari/533.2",True
LOG-47ec7b58d9,ACC-10193,2026-04-25T21:51:20,10.80.182.169,dev-efb3c974,Opera/8.83.(X11; Linux i686; iw-IL) Presto/2.9.163 Version/11.00,True
LOG-66b94da34a,ACC-10193,2026-04-22T09:38:21,10.70.95.45,dev-befccba6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; nb-NO) AppleWebKit/532.6.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.6.4",True
LOG-3158138e7e,ACC-10193,2026-03-23T02:57:28,192.168.247.12,dev-8ecca009,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3 rv:4.0; vi-VN) AppleWebKit/531.30.3 (KHTML, like Gecko) Version/4.0 Safari/531.30.3",True
LOG-5db864ed50,ACC-10193,2026-01-08T18:41:13,172.20.128.204,dev-4abbad68,Opera/8.58.(Windows 95; tig-ER) Presto/2.9.176 Version/10.00,True
LOG-e46079b7e5,ACC-10193,2026-05-23T10:14:50,192.168.191.14,dev-948e1b46,Opera/9.35.(X11; Linux x86_64; ms-MY) Presto/2.9.188 Version/12.00,True
LOG-fddc229c75,ACC-10193,2026-01-07T12:40:59,10.208.90.0,dev-20a851f3,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.30.1 (KHTML, like Gecko) Version/5.0.3 Safari/534.30.1",True
LOG-d3602dd768,ACC-10196,2026-01-27T21:01:04,172.18.18.71,dev-15ed377c,Opera/8.84.(X11; Linux i686; ta-IN) Presto/2.9.175 Version/11.00,True
LOG-cea41c9937,ACC-10196,2026-02-16T08:06:32,192.168.94.221,dev-5f79852e,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6979-04-07 00:49:51 Firefox/3.8,True
LOG-6d3f58b9b4,ACC-10196,2026-05-07T00:44:17,172.17.211.45,dev-6af66226,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.0),True
LOG-9e23cdf29a,ACC-10196,2026-05-27T01:51:56,172.16.50.55,dev-84fd8e79,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.50.3 (KHTML, like Gecko) Version/5.0.5 Safari/535.50.3",True
LOG-a041a8ad83,ACC-10196,2026-05-17T11:29:19,192.168.166.148,dev-d3379baa,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.5.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.5.5",True
LOG-bcb04a71fe,ACC-10196,2026-05-25T16:01:46,192.168.167.161,dev-12a99a20,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ur-PK) AppleWebKit/531.23.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.23.3",True
LOG-fd933d4742,ACC-10203,2026-03-12T03:08:37,10.253.126.200,dev-a87e64e6,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_2 rv:2.0; oc-FR) AppleWebKit/532.38.5 (KHTML, like Gecko) Version/5.0.2 Safari/532.38.5",True
